timestamp,open,high,low,close,volume
2022-01-04 10:00:00+00:00,1.1302,1.13056,1.12986,1.13024,995
2022-01-04 10:15:00+00:00,1.13024,1.13048,1.13,1.13024,894
2022-01-04 10:30:00+00:00,1.13026,1.13046,1.12984,1.13038,748
2022-01-04 10:45:00+00:00,1.13039,1.13048,1.12946,1.12946,694
2022-01-04 11:00:00+00:00,1.12948,1.12964,1.1289,1.12897,1006
2022-01-04 11:15:00+00:00,1.12895,1.12895,1.12794,1.12816,1118
2022-01-04 11:30:00+00:00,1.12818,1.12854,1.12768,1.1283,1185
2022-01-04 11:45:00+00:00,1.1283,1.12854,1.12763,1.12763,1006
2022-01-04 12:00:00+00:00,1.12764,1.12813,1.12752,1.12805,1209
2022-01-04 12:15:00+00:00,1.12804,1.12834,1.12724,1.12768,1397
2022-01-04 12:30:00+00:00,1.12766,1.12814,1.12752,1.1276,1092
2022-01-04 12:45:00+00:00,1.12758,1.12785,1.12727,1.12731,1016
2022-01-04 13:00:00+00:00,1.12732,1.12808,1.12732,1.12786,1113
2022-01-04 13:15:00+00:00,1.12788,1.129,1.12762,1.1289,1208
2022-01-04 13:30:00+00:00,1.1289,1.1289,1.12794,1.12816,1178
2022-01-04 13:45:00+00:00,1.12816,1.12824,1.12762,1.12802,1087
2022-01-04 14:00:00+00:00,1.12803,1.12874,1.12776,1.12864,1222
2022-01-04 14:15:00+00:00,1.12862,1.12882,1.12814,1.12814,1364
2022-01-04 14:30:00+00:00,1.12815,1.12852,1.12787,1.12833,1446
2022-01-04 14:45:00+00:00,1.12834,1.12874,1.12822,1.12851,1332
2022-01-04 15:00:00+00:00,1.12854,1.12945,1.12836,1.12942,2460
2022-01-04 15:15:00+00:00,1.12944,1.13166,1.12944,1.13119,1972
2022-01-04 15:30:00+00:00,1.13118,1.13226,1.13112,1.13224,1693
2022-01-04 15:45:00+00:00,1.13225,1.13225,1.13088,1.1309,2361
2022-01-04 16:00:00+00:00,1.13092,1.13156,1.12993,1.13038,2260
2022-01-04 16:15:00+00:00,1.1304,1.13072,1.12896,1.12922,1388
2022-01-04 16:30:00+00:00,1.1292,1.12954,1.12856,1.12909,1073
2022-01-04 16:45:00+00:00,1.12907,1.12949,1.12894,1.12945,948
2022-01-04 17:00:00+00:00,1.12944,1.12962,1.12898,1.12914,523
2022-01-04 17:15:00+00:00,1.12912,1.12954,1.12908,1.12924,418
2022-01-04 17:30:00+00:00,1.12924,1.12934,1.12884,1.12899,485
2022-01-04 17:45:00+00:00,1.129,1.12949,1.12896,1.12938,368
2022-01-04 18:00:00+00:00,1.1294,1.12944,1.12902,1.1292,340
2022-01-04 18:15:00+00:00,1.1292,1.1294,1.12912,1.1292,336
2022-01-04 18:30:00+00:00,1.12918,1.12918,1.12846,1.12851,366
2022-01-04 18:45:00+00:00,1.1285,1.12885,1.12795,1.12804,603
2022-01-04 19:00:00+00:00,1.12803,1.12854,1.1278,1.1285,628
2022-01-04 19:15:00+00:00,1.12851,1.12906,1.1285,1.12893,331
2022-01-04 19:30:00+00:00,1.12892,1.1293,1.12887,1.1289,303
2022-01-04 19:45:00+00:00,1.12889,1.12906,1.1287,1.12878,433
2022-01-04 20:00:00+00:00,1.12878,1.12896,1.12858,1.12895,404
2022-01-04 20:15:00+00:00,1.12897,1.12897,1.1282,1.12824,316
2022-01-04 20:30:00+00:00,1.12826,1.12877,1.1282,1.1285,356
2022-01-04 20:45:00+00:00,1.12851,1.12851,1.12808,1.12847,485
2022-01-04 21:00:00+00:00,1.12844,1.12862,1.12814,1.12829,196
2022-01-04 21:15:00+00:00,1.1283,1.12842,1.12822,1.12839,54
2022-01-04 21:30:00+00:00,1.12839,1.12844,1.12814,1.12817,91
2022-01-04 21:45:00+00:00,1.1282,1.12868,1.12819,1.12864,170
2022-01-04 22:00:00+00:00,1.12863,1.12872,1.12856,1.12856,6
2022-01-04 22:15:00+00:00,1.1286,1.12866,1.12851,1.12862,32
2022-01-04 22:30:00+00:00,1.12853,1.12862,1.12852,1.12854,6
2022-01-04 22:45:00+00:00,1.1285,1.12859,1.12847,1.12852,8
2022-01-04 23:00:00+00:00,1.12848,1.12872,1.12848,1.12854,111
2022-01-04 23:15:00+00:00,1.12852,1.12858,1.12844,1.12844,86
2022-01-04 23:30:00+00:00,1.12844,1.12852,1.12832,1.12838,76
2022-01-04 23:45:00+00:00,1.1284,1.12848,1.1282,1.12831,129
2022-01-05 00:00:00+00:00,1.1283,1.12856,1.12822,1.12848,197
2022-01-05 00:15:00+00:00,1.12848,1.1285,1.1283,1.12832,82
2022-01-05 00:30:00+00:00,1.1283,1.12836,1.1278,1.12816,280
2022-01-05 00:45:00+00:00,1.12816,1.12822,1.12772,1.12773,237
2022-01-05 01:00:00+00:00,1.12774,1.12838,1.12774,1.1283,405
2022-01-05 01:15:00+00:00,1.12832,1.12855,1.12828,1.12855,325
2022-01-05 01:30:00+00:00,1.12854,1.12868,1.12842,1.12868,146
2022-01-05 01:45:00+00:00,1.12869,1.12886,1.12855,1.12858,503
2022-01-05 02:00:00+00:00,1.12856,1.12882,1.12852,1.12862,324
2022-01-05 02:15:00+00:00,1.12864,1.12914,1.12862,1.12913,179
2022-01-05 02:30:00+00:00,1.12912,1.12934,1.12896,1.12919,234
2022-01-05 02:45:00+00:00,1.1292,1.12942,1.12919,1.12922,288
2022-01-05 03:00:00+00:00,1.12924,1.12932,1.12912,1.12928,207
2022-01-05 03:15:00+00:00,1.12927,1.12945,1.12917,1.12942,227
2022-01-05 03:30:00+00:00,1.12941,1.12966,1.12939,1.12946,136
2022-01-05 03:45:00+00:00,1.12948,1.12968,1.12946,1.12958,98
2022-01-05 04:00:00+00:00,1.12958,1.1296,1.12897,1.12901,248
2022-01-05 04:15:00+00:00,1.12902,1.12928,1.12898,1.12898,220
2022-01-05 04:30:00+00:00,1.129,1.12912,1.12884,1.1291,258
2022-01-05 04:45:00+00:00,1.12909,1.12916,1.12885,1.12889,158
2022-01-05 05:00:00+00:00,1.1289,1.12897,1.12878,1.12882,134
2022-01-05 05:15:00+00:00,1.1288,1.12901,1.12874,1.12891,199
2022-01-05 05:30:00+00:00,1.12892,1.1291,1.1289,1.12892,128
2022-01-05 05:45:00+00:00,1.12894,1.12946,1.1289,1.12938,257
2022-01-05 06:00:00+00:00,1.12936,1.12962,1.12932,1.12946,209
2022-01-05 06:15:00+00:00,1.12947,1.12966,1.12929,1.12966,261
2022-01-05 06:30:00+00:00,1.12967,1.13013,1.12963,1.13004,181
2022-01-05 06:45:00+00:00,1.13002,1.13002,1.12952,1.1296,303
2022-01-05 07:00:00+00:00,1.12959,1.13026,1.12954,1.13016,544
2022-01-05 07:15:00+00:00,1.13015,1.13018,1.12948,1.12989,657
2022-01-05 07:30:00+00:00,1.12988,1.13013,1.1298,1.12983,523
2022-01-05 07:45:00+00:00,1.12984,1.13026,1.12971,1.12989,714
2022-01-05 08:00:00+00:00,1.1299,1.13078,1.12966,1.13061,1164
2022-01-05 08:15:00+00:00,1.13059,1.131,1.1304,1.13092,1061
2022-01-05 08:30:00+00:00,1.13092,1.1311,1.13004,1.13006,926
2022-01-05 08:45:00+00:00,1.13004,1.13057,1.12968,1.1303,1060
2022-01-05 09:00:00+00:00,1.13028,1.13071,1.13004,1.13037,1054
2022-01-05 09:15:00+00:00,1.13036,1.13058,1.13006,1.13018,982
2022-01-05 09:30:00+00:00,1.13016,1.13056,1.13,1.13006,936
2022-01-05 09:45:00+00:00,1.13008,1.13087,1.13003,1.13064,674
2022-01-05 10:00:00+00:00,1.13062,1.13137,1.13044,1.13096,1325
2022-01-05 10:15:00+00:00,1.13095,1.13136,1.13083,1.1313,891
2022-01-05 10:30:00+00:00,1.13131,1.1314,1.13068,1.1311,729
2022-01-05 10:45:00+00:00,1.13112,1.13139,1.13048,1.13084,597
2022-01-05 11:00:00+00:00,1.13082,1.13168,1.13065,1.13148,746
2022-01-05 11:15:00+00:00,1.1315,1.1319,1.13147,1.13176,728
2022-01-05 11:30:00+00:00,1.13175,1.13236,1.13171,1.1319,804
2022-01-05 11:45:00+00:00,1.13192,1.1322,1.13173,1.1319,653
2022-01-05 12:00:00+00:00,1.13192,1.13203,1.13152,1.13164,806
2022-01-05 12:15:00+00:00,1.13165,1.1326,1.13117,1.13162,1347
2022-01-05 12:30:00+00:00,1.1316,1.13176,1.13074,1.13102,1143
2022-01-05 12:45:00+00:00,1.13104,1.13108,1.13048,1.13078,891
2022-01-05 13:00:00+00:00,1.13081,1.13184,1.13058,1.1318,1417
2022-01-05 13:15:00+00:00,1.13182,1.13182,1.13032,1.13082,2386
2022-01-05 13:30:00+00:00,1.13083,1.13227,1.13083,1.13224,2292
2022-01-05 13:45:00+00:00,1.13222,1.13288,1.13208,1.13238,1731
2022-01-05 14:00:00+00:00,1.1324,1.13304,1.13212,1.1326,1379
2022-01-05 14:15:00+00:00,1.1326,1.13366,1.13252,1.13353,1413
2022-01-05 14:30:00+00:00,1.13354,1.13376,1.13306,1.13321,1592
2022-01-05 14:45:00+00:00,1.13322,1.13388,1.1332,1.13358,1086
2022-01-05 15:00:00+00:00,1.13356,1.1344,1.13356,1.13434,1678
2022-01-05 15:15:00+00:00,1.13436,1.13443,1.13364,1.13368,1159
2022-01-05 15:30:00+00:00,1.13367,1.13384,1.13324,1.1336,1140
2022-01-05 15:45:00+00:00,1.13362,1.13395,1.13328,1.1337,1567
2022-01-05 16:00:00+00:00,1.1337,1.13396,1.13336,1.13385,953
2022-01-05 16:15:00+00:00,1.13386,1.13386,1.13229,1.13266,1111
2022-01-05 16:30:00+00:00,1.13268,1.13322,1.13251,1.1332,824
2022-01-05 16:45:00+00:00,1.13322,1.13345,1.13288,1.13342,769
2022-01-05 17:00:00+00:00,1.1334,1.13392,1.13332,1.13384,698
2022-01-05 17:15:00+00:00,1.13386,1.13465,1.13384,1.13422,820
2022-01-05 17:30:00+00:00,1.13423,1.13423,1.1339,1.13404,532
2022-01-05 17:45:00+00:00,1.13404,1.1346,1.13398,1.13414,521
2022-01-05 18:00:00+00:00,1.13412,1.13414,1.13358,1.13386,530
2022-01-05 18:15:00+00:00,1.13388,1.13412,1.13382,1.13408,486
2022-01-05 18:30:00+00:00,1.13407,1.13447,1.13404,1.13436,255
2022-01-05 18:45:00+00:00,1.13434,1.13434,1.13363,1.13373,347
2022-01-05 19:00:00+00:00,1.13374,1.13398,1.13082,1.13126,3839
2022-01-05 19:15:00+00:00,1.13128,1.1322,1.13114,1.13197,1944
2022-01-05 19:30:00+00:00,1.13198,1.13205,1.13098,1.13156,1608
2022-01-05 19:45:00+00:00,1.13154,1.13182,1.13101,1.13106,1316
2022-01-05 20:00:00+00:00,1.13104,1.13116,1.13046,1.13052,935
2022-01-05 20:15:00+00:00,1.1305,1.13116,1.13022,1.1311,644
2022-01-05 20:30:00+00:00,1.13109,1.13128,1.13078,1.13124,540
2022-01-05 20:45:00+00:00,1.13126,1.13132,1.13102,1.13112,387
2022-01-05 21:00:00+00:00,1.1311,1.13121,1.13079,1.13104,162
2022-01-05 21:15:00+00:00,1.13106,1.13134,1.13102,1.13126,116
2022-01-05 21:30:00+00:00,1.13126,1.13132,1.13116,1.13124,93
2022-01-05 21:45:00+00:00,1.13122,1.13138,1.13121,1.13129,114
2022-01-05 22:00:00+00:00,1.1313,1.13138,1.13128,1.13132,7
2022-01-05 22:15:00+00:00,1.13139,1.1314,1.13106,1.1312,28
2022-01-05 22:30:00+00:00,1.13116,1.13146,1.13104,1.13114,80
2022-01-05 22:45:00+00:00,1.13111,1.13118,1.13085,1.13106,100
2022-01-05 23:00:00+00:00,1.13098,1.13124,1.13089,1.13102,158
2022-01-05 23:15:00+00:00,1.13104,1.13116,1.131,1.13114,70
2022-01-05 23:30:00+00:00,1.13114,1.13144,1.13112,1.13131,63
2022-01-05 23:45:00+00:00,1.13129,1.13129,1.13108,1.13108,67
2022-01-06 00:00:00+00:00,1.13109,1.13128,1.13101,1.13127,243
2022-01-06 00:15:00+00:00,1.13126,1.13132,1.13111,1.13114,136
2022-01-06 00:30:00+00:00,1.13114,1.13117,1.13082,1.13097,170
2022-01-06 00:45:00+00:00,1.13096,1.13106,1.13077,1.13082,470
2022-01-06 01:00:00+00:00,1.13084,1.13088,1.1305,1.13065,391
2022-01-06 01:15:00+00:00,1.13066,1.13097,1.13064,1.13072,308
2022-01-06 01:30:00+00:00,1.13074,1.13132,1.13071,1.13132,350
2022-01-06 01:45:00+00:00,1.13131,1.13188,1.1313,1.13168,280
2022-01-06 02:00:00+00:00,1.13169,1.13169,1.13132,1.13148,344
2022-01-06 02:15:00+00:00,1.13146,1.13146,1.1312,1.13128,243
2022-01-06 02:30:00+00:00,1.13127,1.13173,1.13127,1.13158,206
2022-01-06 02:45:00+00:00,1.13156,1.13205,1.13136,1.13191,468
2022-01-06 03:00:00+00:00,1.1319,1.1319,1.13152,1.1316,330
2022-01-06 03:15:00+00:00,1.13162,1.13164,1.1312,1.13122,205
2022-01-06 03:30:00+00:00,1.1312,1.13127,1.13088,1.13093,228
2022-01-06 03:45:00+00:00,1.13092,1.13158,1.13088,1.13152,430
2022-01-06 04:00:00+00:00,1.13153,1.13165,1.13113,1.13136,371
2022-01-06 04:15:00+00:00,1.13135,1.13148,1.13132,1.13138,295
2022-01-06 04:30:00+00:00,1.13136,1.13146,1.13124,1.13145,352
2022-01-06 04:45:00+00:00,1.13144,1.13154,1.13124,1.13124,278
2022-01-06 05:00:00+00:00,1.13124,1.13124,1.13072,1.13074,268
2022-01-06 05:15:00+00:00,1.13074,1.13119,1.13074,1.13103,242
2022-01-06 05:30:00+00:00,1.13102,1.13118,1.13072,1.13078,345
2022-01-06 05:45:00+00:00,1.13076,1.13108,1.13071,1.13092,213
2022-01-06 06:00:00+00:00,1.1309,1.13093,1.1304,1.13042,288
2022-01-06 06:15:00+00:00,1.13044,1.13054,1.13012,1.13022,437
2022-01-06 06:30:00+00:00,1.13021,1.13056,1.13012,1.13054,236
2022-01-06 06:45:00+00:00,1.13056,1.13056,1.12963,1.12972,430
2022-01-06 07:00:00+00:00,1.12973,1.12976,1.12904,1.12916,963
2022-01-06 07:15:00+00:00,1.12914,1.12946,1.12881,1.12938,895
2022-01-06 07:30:00+00:00,1.12936,1.12956,1.12862,1.12871,927
2022-01-06 07:45:00+00:00,1.12872,1.12905,1.12846,1.12896,700
2022-01-06 08:00:00+00:00,1.12898,1.1301,1.1285,1.12956,1368
2022-01-06 08:15:00+00:00,1.12958,1.13055,1.12914,1.13054,995
2022-01-06 08:30:00+00:00,1.13052,1.13094,1.12982,1.12989,1181
2022-01-06 08:45:00+00:00,1.12986,1.12988,1.1289,1.12937,973
2022-01-06 09:00:00+00:00,1.12938,1.12972,1.12886,1.12972,1180
2022-01-06 09:15:00+00:00,1.12973,1.1307,1.12966,1.13039,911
2022-01-06 09:30:00+00:00,1.13038,1.13087,1.13027,1.13036,837
2022-01-06 09:45:00+00:00,1.13037,1.13056,1.13007,1.13054,754
2022-01-06 10:00:00+00:00,1.13052,1.13164,1.13045,1.13148,1033
2022-01-06 10:15:00+00:00,1.13146,1.13269,1.13117,1.13245,1666
2022-01-06 10:30:00+00:00,1.13246,1.1325,1.1313,1.13144,992
2022-01-06 10:45:00+00:00,1.13144,1.13169,1.13075,1.13122,920
2022-01-06 11:00:00+00:00,1.1312,1.13134,1.13068,1.13118,867
2022-01-06 11:15:00+00:00,1.13116,1.13138,1.1306,1.1308,696
2022-01-06 11:30:00+00:00,1.13078,1.1317,1.13022,1.13156,1001
2022-01-06 11:45:00+00:00,1.13157,1.13216,1.13122,1.13133,974
2022-01-06 12:00:00+00:00,1.13134,1.13139,1.1305,1.13114,887
2022-01-06 12:15:00+00:00,1.13118,1.13148,1.13083,1.13127,828
2022-01-06 12:30:00+00:00,1.13129,1.13183,1.13126,1.13156,906
2022-01-06 12:45:00+00:00,1.13154,1.13185,1.13119,1.13132,1151
2022-01-06 13:00:00+00:00,1.13134,1.13202,1.1313,1.13148,1472
2022-01-06 13:15:00+00:00,1.13152,1.13168,1.13104,1.13134,1623
2022-01-06 13:30:00+00:00,1.13136,1.13173,1.1303,1.13062,1487
2022-01-06 13:45:00+00:00,1.13062,1.1313,1.13062,1.13122,1533
2022-01-06 14:00:00+00:00,1.13124,1.13198,1.1311,1.13138,1528
2022-01-06 14:15:00+00:00,1.13139,1.13152,1.13066,1.131,1305
2022-01-06 14:30:00+00:00,1.131,1.13314,1.13064,1.13252,2742
2022-01-06 14:45:00+00:00,1.13254,1.13318,1.132,1.13221,2090
